"Name"	"Measurement 4"
"4.06"	"421"
"4.07"	"407"
"4.08"	"440"
"4.09"	"405"
"4.10"	"377"
"4.11"	"392"
"4.12"	"387"
"4.13"	"400"
"4.14"	"403"
"4.15"	"381"
"4.16"	"398"
"4.17"	"383"
"4.18"	"409"
"4.19"	"421"
"4.20"	"378"
"4.21"	"399"
"4.22"	"421"
"4.23"	"386"
"4.24"	"404"
"4.25"	"398"
"4.26"	"403"
"4.27"	"429"
"4.28"	"414"
"4.29"	"399"
"4.30"	"367"
"4.31"	"397"
"4.32"	"425"
"4.33"	"389"
"4.34"	"402"
"4.35"	"424"
"4.36"	"400"
"4.37"	"413"
"4.38"	"457"
"4.39"	"440"
"4.40"	"424"
"4.41"	"423"
"4.42"	"439"
"4.43"	"462"
"4.44"	"486"
"4.45"	"460"
"4.46"	"473"
"4.47"	"494"
"4.48"	"493"
"4.49"	"494"
"4.50"	"487"
"4.51"	"487"
"4.52"	"497"
"4.53"	"501"
"4.54"	"479"
"4.55"	"459"
"4.56"	"461"
"4.57"	"461"
"4.58"	"429"
"4.59"	"423"
"4.60"	"422"
"4.61"	"413"
"4.62"	"435"
"4.63"	"415"
"4.64"	"438"
"4.65"	"429"
"4.66"	"411"
"4.67"	"412"
"4.68"	"417"
"4.69"	"410"
"4.70"	"421"
"4.71"	"406"
"4.72"	"416"
"4.73"	"416"
"4.74"	"399"
"4.75"	"416"
"4.76"	"419"
"4.77"	"445"
"4.78"	"417"
"4.79"	"451"
"4.80"	"437"
"4.81"	"437"
"4.82"	"441"
"4.83"	"412"
"4.84"	"410"
"4.85"	"437"
"4.86"	"437"
"4.87"	"451"
"4.88"	"471"
"4.89"	"458"
"4.90"	"472"
"4.91"	"452"
"4.92"	"451"
"4.93"	"440"
"4.94"	"446"
"4.95"	"465"
"4.96"	"458"
"4.97"	"480"
"4.98"	"474"
"4.99"	"457"
"5.00"	"481"
"5.01"	"460"
"5.02"	"474"
"5.03"	"484"
"5.04"	"508"
"5.05"	"507"
"5.06"	"484"
"5.07"	"518"
"5.08"	"482"
"5.09"	"495"
"5.10"	"498"
"5.11"	"496"
"5.12"	"502"
"5.13"	"478"
"5.14"	"473"
"5.15"	"482"
"5.16"	"480"
"5.17"	"470"
"5.18"	"507"
"5.19"	"474"
"5.20"	"486"
"5.21"	"493"
"5.22"	"486"
"5.23"	"487"
"5.24"	"488"
"5.25"	"481"
"5.26"	"494"
"5.27"	"481"
"5.28"	"489"
"5.29"	"535"
"5.30"	"506"
"5.31"	"529"
"5.32"	"543"
"5.33"	"559"
"5.34"	"589"
"5.35"	"583"
"5.36"	"599"
"5.37"	"627"
"5.38"	"650"
"5.39"	"650"
"5.40"	"682"
"5.41"	"683"
"5.42"	"700"
"5.43"	"668"
"5.44"	"685"
"5.45"	"659"
"5.46"	"608"
"5.47"	"555"
"5.48"	"565"
"5.49"	"545"
"5.50"	"528"
"5.51"	"518"
"5.52"	"536"
"5.53"	"491"
"5.54"	"480"
"5.55"	"467"
"5.56"	"489"
"5.57"	"481"
"5.58"	"501"
"5.59"	"498"
"5.60"	"520"
"5.61"	"495"
"5.62"	"489"
"5.63"	"536"
"5.64"	"531"
"5.65"	"537"
"5.66"	"555"
"5.67"	"576"
"5.68"	"614"
"5.69"	"634"
"5.70"	"598"
"5.71"	"617"
"5.72"	"619"
"5.73"	"645"
"5.74"	"619"
"5.75"	"610"
"5.76"	"603"
"5.77"	"605"
"5.78"	"548"
"5.79"	"582"
"5.80"	"573"
"5.81"	"530"
"5.82"	"548"
"5.83"	"587"
"5.84"	"581"
"5.85"	"569"
"5.86"	"555"
"5.87"	"548"
"5.88"	"561"
"5.89"	"564"
"5.90"	"539"
"5.91"	"531"
"5.92"	"521"
"5.93"	"507"
"5.94"	"531"
"5.95"	"531"
"5.96"	"505"
"5.97"	"495"
"5.98"	"496"
"5.99"	"507"
"6.00"	"501"
"6.01"	"533"
"6.02"	"499"
"6.03"	"473"
"6.04"	"489"
"6.05"	"486"
"6.06"	"464"
"6.07"	"447"
"6.08"	"445"
"6.09"	"446"
"6.10"	"444"
"6.11"	"494"
"6.12"	"480"
"6.13"	"456"
"6.14"	"510"
"6.15"	"497"
"6.16"	"522"
"6.17"	"483"
"6.18"	"521"
"6.19"	"558"
"6.20"	"552"
"6.21"	"543"
"6.22"	"560"
"6.23"	"581"
"6.24"	"645"
"6.25"	"683"
"6.26"	"741"
"6.27"	"818"
"6.28"	"893"
"6.29"	"1004"
"6.30"	"1158"
"6.31"	"1265"
"6.32"	"1514"
"6.33"	"1669"
"6.34"	"1865"
"6.35"	"2027"
"6.36"	"2189"
"6.37"	"2373"
"6.38"	"2530"
"6.39"	"2581"
"6.40"	"2576"
"6.41"	"2536"
"6.42"	"2467"
"6.43"	"2340"
"6.44"	"2119"
"6.45"	"1952"
"6.46"	"1721"
"6.47"	"1443"
"6.48"	"1292"
"6.49"	"1100"
"6.50"	"998"
"6.51"	"868"
"6.52"	"790"
"6.53"	"694"
"6.54"	"627"
"6.55"	"607"
"6.56"	"604"
"6.57"	"578"
"6.58"	"544"
"6.59"	"531"
"6.60"	"522"
"6.61"	"518"
"6.62"	"515"
"6.63"	"530"
"6.64"	"523"
"6.65"	"581"
"6.66"	"527"
"6.67"	"546"
"6.68"	"546"
"6.69"	"567"
"6.70"	"559"
"6.71"	"578"
"6.72"	"582"
"6.73"	"566"
"6.74"	"582"
"6.75"	"587"
"6.76"	"593"
"6.77"	"598"
"6.78"	"642"
"6.79"	"591"
"6.80"	"587"
"6.81"	"599"
"6.82"	"639"
"6.83"	"666"
"6.84"	"676"
"6.85"	"632"
"6.86"	"680"
"6.87"	"672"
"6.88"	"718"
"6.89"	"712"
"6.90"	"711"
"6.91"	"704"
"6.92"	"742"
"6.93"	"800"
"6.94"	"795"
"6.95"	"854"
"6.96"	"868"
"6.97"	"850"
"6.98"	"900"
"6.99"	"925"
"7.00"	"909"
"7.01"	"958"
"7.02"	"995"
"7.03"	"1018"
"7.04"	"1005"
"7.05"	"1021"
"7.06"	"1019"
"7.07"	"1005"
"7.08"	"974"
"7.09"	"918"
"7.10"	"882"
"7.11"	"844"
"7.12"	"820"
"7.13"	"756"
"7.14"	"735"
"7.15"	"685"
"7.16"	"648"
"7.17"	"644"
"7.18"	"630"
"7.19"	"631"
"7.20"	"645"
"7.21"	"611"
"7.22"	"635"
"7.23"	"635"
"7.24"	"656"
"7.25"	"732"
"7.26"	"832"
"7.27"	"904"
"7.28"	"1097"
"7.29"	"1287"
"7.30"	"1664"
"7.31"	"2137"
"7.32"	"2772"
"7.33"	"3647"
"7.34"	"4924"
"7.35"	"6350"
"7.36"	"8156"
"7.37"	"10474"
"7.38"	"13070"
"7.39"	"16184"
"7.40"	"19272"
"7.41"	"22657"
"7.42"	"26128"
"7.43"	"29151"
"7.44"	"31809"
"7.45"	"33690"
"7.46"	"35241"
"7.47"	"35575"
"7.48"	"35257"
"7.49"	"34182"
"7.50"	"31933"
"7.51"	"29280"
"7.52"	"26517"
"7.53"	"23180"
"7.54"	"19710"
"7.55"	"16338"
"7.56"	"13466"
"7.57"	"10707"
"7.58"	"8300"
"7.59"	"6422"
"7.60"	"4962"
"7.61"	"3655"
"7.62"	"2788"
"7.63"	"2014"
"7.64"	"1536"
"7.65"	"1135"
"7.66"	"965"
"7.67"	"796"
"7.68"	"685"
"7.69"	"634"
"7.70"	"608"
"7.71"	"575"
"7.72"	"576"
"7.73"	"562"
"7.74"	"551"
"7.75"	"571"
"7.76"	"567"
"7.77"	"553"
"7.78"	"573"
"7.79"	"628"
"7.80"	"625"
"7.81"	"668"
"7.82"	"730"
"7.83"	"730"
"7.84"	"806"
"7.85"	"942"
"7.86"	"1085"
"7.87"	"1357"
"7.88"	"1627"
"7.89"	"2064"
"7.90"	"2611"
"7.91"	"3424"
"7.92"	"4246"
"7.93"	"5394"
"7.94"	"6684"
"7.95"	"8101"
"7.96"	"9678"
"7.97"	"11426"
"7.98"	"13258"
"7.99"	"15014"
"8.00"	"16507"
"8.01"	"17836"
"8.02"	"18858"
"8.03"	"19547"
"8.04"	"19764"
"8.05"	"19417"
"8.06"	"18655"
"8.07"	"17971"
"8.08"	"16411"
"8.09"	"14957"
"8.10"	"13333"
"8.11"	"11621"
"8.12"	"10040"
"8.13"	"8642"
"8.14"	"7409"
"8.15"	"6305"
"8.16"	"5579"
"8.17"	"5122"
"8.18"	"4684"
"8.19"	"4591"
"8.20"	"4749"
"8.21"	"4802"
"8.22"	"4929"
"8.23"	"5059"
"8.24"	"5167"
"8.25"	"5309"
"8.26"	"5282"
"8.27"	"5212"
"8.28"	"5047"
"8.29"	"4806"
"8.30"	"4378"
"8.31"	"4100"
"8.32"	"3575"
"8.33"	"3165"
"8.34"	"2740"
"8.35"	"2372"
"8.36"	"1980"
"8.37"	"1636"
"8.38"	"1361"
"8.39"	"1098"
"8.40"	"917"
"8.41"	"760"
"8.42"	"652"
"8.43"	"545"
"8.44"	"527"
"8.45"	"455"
"8.46"	"409"
"8.47"	"402"
"8.48"	"374"
"8.49"	"358"
"8.50"	"335"
"8.51"	"335"
"8.52"	"336"
"8.53"	"340"
"8.54"	"354"
"8.55"	"351"
"8.56"	"326"
"8.57"	"336"
"8.58"	"337"
"8.59"	"338"
"8.60"	"312"
"8.61"	"331"
"8.62"	"370"
"8.63"	"356"
"8.64"	"322"
"8.65"	"321"
"8.66"	"334"
"8.67"	"356"
"8.68"	"394"
"8.69"	"380"
"8.70"	"364"
"8.71"	"359"
"8.72"	"364"
"8.73"	"361"
"8.74"	"381"
"8.75"	"407"
"8.76"	"455"
"8.77"	"460"
"8.78"	"488"
"8.79"	"550"
"8.80"	"620"
"8.81"	"644"
"8.82"	"679"
"8.83"	"759"
"8.84"	"820"
"8.85"	"864"
"8.86"	"885"
"8.87"	"965"
"8.88"	"1031"
"8.89"	"1022"
"8.90"	"1029"
"8.91"	"1070"
"8.92"	"1063"
"8.93"	"996"
"8.94"	"940"
"8.95"	"932"
"8.96"	"868"
"8.97"	"801"
"8.98"	"706"
"8.99"	"647"
"9.00"	"555"
"9.01"	"506"
"9.02"	"479"
"9.03"	"433"
"9.04"	"426"
"9.05"	"370"
"9.06"	"354"
"9.07"	"337"
"9.08"	"350"
"9.09"	"326"
"9.10"	"313"
"9.11"	"312"
"9.12"	"311"
"9.13"	"331"
"9.14"	"321"
"9.15"	"323"
"9.16"	"290"
"9.17"	"289"
"9.18"	"292"
"9.19"	"297"
"9.20"	"313"
"9.21"	"301"
"9.22"	"294"
"9.23"	"308"
"9.24"	"295"
"9.25"	"316"
"9.26"	"306"
"9.27"	"323"
"9.28"	"321"
"9.29"	"311"
"9.30"	"300"
"9.31"	"313"
"9.32"	"303"
"9.33"	"308"
"9.34"	"327"
"9.35"	"313"
"9.36"	"360"
"9.37"	"322"
"9.38"	"324"
"9.39"	"310"
"9.40"	"310"
"9.41"	"301"
"9.42"	"293"
"9.43"	"307"
"9.44"	"301"
"9.45"	"301"
"9.46"	"302"
"9.47"	"292"
"9.48"	"290"
"9.49"	"281"
"9.50"	"282"
"9.51"	"297"
"9.52"	"288"
"9.53"	"286"
"9.54"	"289"
"9.55"	"302"
"9.56"	"287"
"9.57"	"255"
"9.58"	"281"
"9.59"	"279"
"9.60"	"306"
"9.61"	"272"
"9.62"	"263"
"9.63"	"272"
"9.64"	"270"
"9.65"	"263"
"9.66"	"281"
"9.67"	"300"
"9.68"	"279"
"9.69"	"288"
"9.70"	"258"
"9.71"	"281"
"9.72"	"281"
"9.73"	"290"
"9.74"	"290"
"9.75"	"245"
"9.76"	"251"
"9.77"	"245"
"9.78"	"254"
"9.79"	"255"
"9.80"	"255"
"9.81"	"250"
"9.82"	"288"
"9.83"	"275"
"9.84"	"270"
"9.85"	"273"
"9.86"	"258"
"9.87"	"267"
"9.88"	"297"
"9.89"	"259"
"9.90"	"277"
"9.91"	"278"
"9.92"	"268"
"9.93"	"252"
"9.94"	"266"
"9.95"	"259"
"9.96"	"278"
"9.97"	"292"
"9.98"	"294"
"9.99"	"262"
"10.00"	"254"
"10.01"	"266"
"10.02"	"262"
"10.03"	"274"
"10.04"	"283"
"10.05"	"249"
"10.06"	"265"
"10.07"	"273"
"10.08"	"269"
"10.09"	"245"
"10.10"	"237"
"10.11"	"253"
"10.12"	"253"
"10.13"	"239"
"10.14"	"265"
"10.15"	"295"
"10.16"	"283"
"10.17"	"285"
"10.18"	"289"
"10.19"	"271"
"10.20"	"271"
"10.21"	"271"
"10.22"	"277"
"10.23"	"287"
"10.24"	"270"
"10.25"	"288"
"10.26"	"284"
"10.27"	"271"
"10.28"	"290"
"10.29"	"285"
"10.30"	"268"
"10.31"	"265"
"10.32"	"271"
"10.33"	"277"
"10.34"	"298"
"10.35"	"281"
"10.36"	"278"
"10.37"	"303"
"10.38"	"285"
"10.39"	"272"
"10.40"	"281"
"10.41"	"282"
"10.42"	"276"
"10.43"	"289"
"10.44"	"274"
"10.45"	"304"
"10.46"	"289"
"10.47"	"276"
"10.48"	"266"
"10.49"	"282"
"10.50"	"268"
"10.51"	"305"
"10.52"	"257"
"10.53"	"295"
"10.54"	"279"
"10.55"	"260"
"10.56"	"258"
"10.57"	"276"
"10.58"	"256"
"10.59"	"281"
"10.60"	"249"
"10.61"	"279"
"10.62"	"271"
"10.63"	"251"
"10.64"	"263"
"10.65"	"257"
"10.66"	"266"
"10.67"	"262"
"10.68"	"254"
"10.69"	"248"
"10.70"	"272"
"10.71"	"265"
"10.72"	"244"
"10.73"	"230"
"10.74"	"230"
"10.75"	"237"
"10.76"	"241"
"10.77"	"236"
"10.78"	"252"
"10.79"	"235"
"10.80"	"232"
"10.81"	"271"
"10.82"	"266"
"10.83"	"242"
"10.84"	"278"
"10.85"	"262"
"10.86"	"270"
"10.87"	"254"
"10.88"	"264"
"10.89"	"268"
"10.90"	"281"
"10.91"	"282"
"10.92"	"261"
"10.93"	"240"
"10.94"	"241"
"10.95"	"263"
"10.96"	"258"
"10.97"	"246"
"10.98"	"257"
"10.99"	"246"
"11.00"	"260"
"11.01"	"255"
"11.02"	"262"
"11.03"	"271"
"11.04"	"249"
"11.05"	"257"
"11.06"	"251"
"11.07"	"247"
"11.08"	"253"
"11.09"	"253"
"11.10"	"240"
"11.11"	"245"
"11.12"	"241"
"11.13"	"230"
"11.14"	"237"
"11.15"	"243"
"11.16"	"255"
"11.17"	"260"
"11.18"	"262"
"11.19"	"247"
"11.20"	"259"
"11.21"	"252"
"11.22"	"254"
"11.23"	"247"
"11.24"	"241"
"11.25"	"247"
"11.26"	"254"
"11.27"	"237"
"11.28"	"221"
"11.29"	"220"
"11.30"	"227"
"11.31"	"221"
"11.32"	"222"
"11.33"	"226"
"11.34"	"236"
"11.35"	"226"
"11.36"	"225"
"11.37"	"244"
"11.38"	"207"
"11.39"	"232"
"11.40"	"250"
"11.41"	"245"
"11.42"	"242"
"11.43"	"210"
"11.44"	"224"
"11.45"	"230"
"11.46"	"218"
"11.47"	"223"
"11.48"	"241"
"11.49"	"241"
"11.50"	"218"
"11.51"	"245"
"11.52"	"205"
"11.53"	"197"
"11.54"	"207"
"11.55"	"234"
"11.56"	"264"
"11.57"	"231"
"11.58"	"214"
"11.59"	"223"
"11.60"	"226"
"11.61"	"241"
"11.62"	"225"
"11.63"	"255"
"11.64"	"245"
"11.65"	"242"
"11.66"	"235"
"11.67"	"232"
"11.68"	"235"
"11.69"	"224"
"11.70"	"238"
"11.71"	"232"
"11.72"	"222"
"11.73"	"267"
"11.74"	"239"
"11.75"	"244"
"11.76"	"237"
"11.77"	"220"
"11.78"	"230"
"11.79"	"221"
"11.80"	"232"
"11.81"	"243"
"11.82"	"248"
"11.83"	"238"
"11.84"	"244"
"11.85"	"256"
"11.86"	"268"
"11.87"	"251"
"11.88"	"247"
"11.89"	"222"
"11.90"	"237"
"11.91"	"224"
"11.92"	"263"
"11.93"	"233"
"11.94"	"242"
"11.95"	"272"
"11.96"	"258"
"11.97"	"258"
"11.98"	"271"
"11.99"	"231"
"12.00"	"237"
"12.01"	"261"
"12.02"	"221"
"12.03"	"240"
"12.04"	"236"
"12.05"	"239"
"12.06"	"241"
"12.07"	"227"
"12.08"	"217"
"12.09"	"222"
"12.10"	"216"
"12.11"	"217"
"12.12"	"222"
"12.13"	"203"
"12.14"	"198"
"12.15"	"232"
"12.16"	"227"
"12.17"	"229"
"12.18"	"241"
"12.19"	"210"
"12.20"	"233"
"12.21"	"232"
"12.22"	"237"
"12.23"	"231"
"12.24"	"213"
"12.25"	"216"
"12.26"	"201"
"12.27"	"218"
"12.28"	"236"
"12.29"	"232"
"12.30"	"207"
"12.31"	"215"
"12.32"	"210"
"12.33"	"169"
"12.34"	"207"
"12.35"	"216"
"12.36"	"221"
"12.37"	"209"
"12.38"	"213"
"12.39"	"208"
"12.40"	"200"
"12.41"	"247"
"12.42"	"220"
"12.43"	"192"
"12.44"	"215"
"12.45"	"221"
"12.46"	"228"
"12.47"	"207"
"12.48"	"211"
"12.49"	"197"
"12.50"	"192"
"12.51"	"216"
"12.52"	"226"
"12.53"	"204"
"12.54"	"206"
"12.55"	"202"
"12.56"	"219"
"12.57"	"210"
"12.58"	"200"
"12.59"	"201"
"12.60"	"202"
"12.61"	"197"
"12.62"	"215"
"12.63"	"210"
"12.64"	"209"
"12.65"	"198"
"12.66"	"208"
"12.67"	"222"
"12.68"	"213"
"12.69"	"189"
"12.70"	"204"
"12.71"	"194"
"12.72"	"198"
"12.73"	"209"
"12.74"	"195"
"12.75"	"204"
"12.76"	"225"
"12.77"	"215"
"12.78"	"200"
"12.79"	"210"
"12.80"	"207"
"12.81"	"221"
"12.82"	"212"
"12.83"	"201"
"12.84"	"207"
"12.85"	"226"
"12.86"	"217"
"12.87"	"188"
"12.88"	"204"
"12.89"	"212"
"12.90"	"211"
"12.91"	"214"
"12.92"	"197"
"12.93"	"203"
"12.94"	"223"
"12.95"	"229"
"12.96"	"211"
"12.97"	"215"
"12.98"	"205"
"12.99"	"181"
"13.00"	"195"
"13.01"	"207"
"13.02"	"211"
"13.03"	"219"
"13.04"	"194"
"13.05"	"209"
"13.06"	"201"
"13.07"	"203"
"13.08"	"205"
"13.09"	"214"
"13.10"	"223"
"13.11"	"224"
"13.12"	"221"
"13.13"	"226"
"13.14"	"220"
"13.15"	"206"
"13.16"	"219"
"13.17"	"192"
"13.18"	"221"
"13.19"	"222"
"13.20"	"203"
"13.21"	"199"
"13.22"	"214"
"13.23"	"205"
"13.24"	"210"
"13.25"	"203"
"13.26"	"213"
"13.27"	"186"
"13.28"	"182"
"13.29"	"204"
"13.30"	"201"
"13.31"	"198"
"13.32"	"189"
"13.33"	"204"
"13.34"	"187"
"13.35"	"189"
"13.36"	"190"
"13.37"	"218"
"13.38"	"204"
"13.39"	"209"
"13.40"	"228"
"13.41"	"196"
"13.42"	"202"
"13.43"	"217"
"13.44"	"192"
"13.45"	"206"
"13.46"	"209"
"13.47"	"196"
"13.48"	"196"
"13.49"	"206"
"13.50"	"205"
"13.51"	"207"
"13.52"	"209"
"13.53"	"199"
"13.54"	"189"
"13.55"	"194"
"13.56"	"178"
"13.57"	"200"
"13.58"	"196"
"13.59"	"208"
"13.60"	"203"
